discrete continuous discrete
4:1 14.989188562116615 4
4:2 5.289295716458012 4
4:1 38.85228857571291 4
4:1 17.23748911136029 4
4:1 16.354735725040044 4
4:1 17.21661396698105 4
4:1 14.738137582047147 4
4:1 15.869833383131901 4
3:1 5.3196911962256905 4
2:1 37.271945015489926 3
2:1 36.938049830247756 3
3:1 6.172796020729269 4
3:1 4.802902588746628 4
4:1 41.27504856735978 4
4:1 10.404309521872833 4
4:2 7.341269507029575 4
3:2 50.6662539608119 4
3:3 19.86625991955697 3
3:4 6.015609414085989 1
2:4 23.541085401807102 2
2:4 15.073673386942867 2
2:4 27.142824191601903 3
3:4 4.942814101576334 1
3:4 4.237072336702335 2
3:3 18.114524952643023 1
3:3 20.368025321528687 1
3:4 2.7813247565674293 1
3:3 16.039312446600494 1
3:3 14.429681067383317 1
3:4 3.3026474064643256 1
4:4 15.898650422062284 1
4:4 15.741585304206323 1
4:4 15.795287337561408 3
4:4 14.777011143694757 1
4:4 15.055680262656123 1
4:4 10.258222666524848 1
4:4 13.59610676650629 1
3:4 3.860802065652239 1
4:4 17.859818638423363 1
3:4 3.5003931860517774 1
3:4 4.893311944540726 1
3:4 16.417946540336196 1
2:4 17.749139556476496 2
3:4 5.261108848154304 1
3:4 7.761128321699861 1
3:4 4.937005146397931 1
2:4 20.41712758672822 2
3:4 19.424685832837838 1
3:3 29.2341637719939 1
3:3 21.44661432707562 1
3:4 4.838959967371727 1
4:4 12.489705514709248 1
4:4 14.546302419205517 1
4:4 11.48271589036115 1
4:4 15.225970978426462 1
4:4 14.460567989435683 1
4:4 9.780035588410897 1
4:4 15.177233603425073 1
3:4 4.050045504968548 1
4:4 13.627883599815963 1
4:4 14.969531716486804 1
3:4 6.329257538007207 1
2:4 24.33000931596657 2
3:4 3.15438128395393 1
3:3 3.099801704588472 1
3:2 29.932094446062656 4
4:2 4.4959737159960795 4
3:2 33.87663172606946 4
4:2 2.151478723756282 4
4:2 23.1852407786553 4
4:1 18.43053929913597 4
4:1 12.089755916136742 4
3:1 4.695265794935093 4
2:1 39.19847304462704 3
2:1 36.061510499092904 3
2:1 29.745652411520236 3
3:1 4.950118775551561 4
3:2 38.9238683665285 4
3:1 3.6925036864272567 4
3:1 6.467732790270326 3
3:1 5.423034331813816 4
2:1 43.16532235822751 3
2:1 42.96459634683961 3
3:1 4.212269377421272 2
3:2 37.26527670422151 4
4:2 5.746107735628823 4
4:2 3.986012715021965 4
4:1 10.135425891257615 1
4:1 17.273457416702687 4
4:1 15.017336344404985 4
4:1 12.277640465745476 4
4:2 5.988635621284804 4
3:2 15.054926420418466 4
3:1 4.88713335386177 3
4:1 17.10525972364755 4
4:1 18.68693345955147 4
4:1 10.540165600695865 4
4:1 15.415739230615069 4
4:1 15.21856924789101 2
4:1 13.355969498876458 4
4:2 33.94261890353303 4
4:1 8.99574102102631 4
4:1 18.287569361779497 1
4:1 12.23932548795722 3
3:1 5.2913146529650925 2
2:1 33.968004020618665 3
2:1 27.352320063113932 2
3:1 5.085848225789991 4
3:2 32.84489212717214 4
4:2 4.541619491130972 4
4:2 3.7518361473833757 4
4:2 5.741134440295442 4
4:2 3.5428682974947465 4
4:2 5.012398664385151 4
4:2 27.319162950981376 4
4:1 20.036860070227775 4
4:1 4.266024562800939 4
4:1 17.860713530188722 4
4:1 13.239994357921274 4
4:1 17.29451083769814 2
3:1 4.04712181768609 4
2:1 39.25050658543303 3
2:1 38.363838319647876 3
3:1 5.159049471748236 2
2:1 29.889223515351453 3
3:1 5.185924129000495 4
2:1 24.366304045233804 3
2:1 41.279489196035044 3
2:1 34.41070975337911 3
3:1 5.624111988914936 4
3:2 30.788016228988905 4
3:2 37.80413639318172 4
4:2 4.325143727405194 4
4:2 6.392533881119146 4
3:2 40.88217717739887 3
4:2 5.501867556244521 4
3:2 33.66151655820505 4
3:3 18.056407789603192 1
3:4 5.085332194481386 1
3:3 18.352269230901552 1
2:3 15.296029249750697 2
2:3 16.3746221834599 2
2:4 31.390354126069013 2
2:4 20.052476114736454 2
2:4 19.727764828590978 2
2:4 16.732810217907378 2
2:4 24.64779679213131 2
2:3 13.308387037086092 2
1:3 37.24724805336054 2
2:3 24.101049701879553 2
2:4 15.177348943117433 2
3:4 31.22137889962642 1
2:4 23.11768994635025 2
2:4 11.55844577781616 3
2:3 16.494213487405037 2
3:3 26.104779363648724 1
3:4 4.332168893242921 1
3:4 4.218776571815774 1
2:4 14.517284585765644 2
2:4 25.399841266647677 2
2:4 29.422442765846114 2
2:4 18.746613052021356 2
2:3 20.021637235226688 2
1:3 37.25307776996835 2
2:3 7.900346263795174 2
2:4 25.582903373354256 2
3:4 6.496168817492589 3
3:4 4.4549508764903285 1
2:4 22.044639091847962 2
3:4 7.445999884553581 1
4:4 15.264822804919502 1
4:4 13.176500385355691 1
4:4 17.502193877232777 1
4:4 15.476268056773135 1
4:4 17.24434068964941 1
4:4 15.91718650529338 1
4:4 17.497678576194396 1
4:4 18.67626794687726 1
4:4 15.859542707829904 1
4:4 17.021532036856794 1
4:4 14.247655253461694 1
4:4 16.599534465485124 1
4:4 14.39442836258276 1
4:4 16.795191796017853 1
4:4 7.207268991529034 1
3:4 3.484722318396389 4
2:4 4.614852321443645 2
2:4 27.623349376499313 2
2:4 18.096401869224575 2
2:4 30.394342306747816 2
2:4 12.58370544377895 2
.
3:3 17.9493527211548 1
2:3 15.505909169873679 2
2:3 13.139059782409124 2
2:4 24.340479184157523 2
2:4 18.284144898343673 2
3:4 6.281842923839267 1
4:4 12.948938201094673 1
4:4 14.74282701602352 1
3:4 6.1335277691867285 1
3:3 24.481045544988568 1
2:3 17.97057018131288 2
2:3 13.630453962796425 2
3:3 13.873131929825139 1
2:3 11.35302435861552 4
3:3 7.926768246582963 1
3:2 29.806494331338335 4
3:1 35.36481879562943 4
4:1 17.900949628832947 4
4:1 14.287317438365658 4
4:1 12.793351175827977 4
4:2 6.011052930293831 4
4:2 5.700526216643485 3
3:2 28.31449294372841 4
3:2 14.621124920513966 4
3:3 28.84379258084401 1
2:3 18.19603331385019 4
2:4 19.518916824294678 2
2:3 13.729125477711266 1
2:4 15.763413426236799 2
3:4 3.673104449139479 1
3:4 3.478842691196049 1
3:3 21.98772891346635 1
3:2 48.06078541077604 4
4:2 5.757713173134688 4
4:2 4.4213314158207995 4
4:2 5.525035675596008 4
4:1 14.211742835986602 4
3:1 6.237242956658148 4
2:1 29.39732563515586 3
2:1 15.536465072864868 3
2:1 44.04924348469868 3
2:1 33.43569005573594 3
2:1 37.08947986148296 3
2:1 31.53841551930106 3
2:1 39.010561373210436 3
2:1 30.78859537663385 3
2:1 30.23936139744195 3
2:1 40.424445118018994 3
2:1 37.72826993620044 3
2:1 31.578591595827085 3
2:1 4.347608954545331 3
2:1 31.52727691211614 3
2:1 40.645619087412236 3
2:1 21.801807081863483 3
2:1 37.359094366387936 3
2:1 34.44755986586115 3
2:1 43.788879607403764 3
2:1 43.9977485072859 3
2:1 38.314730633192866 3
2:1 43.488536641363424 3
2:1 29.839061256255714 3
3:1 14.169069510398842 4
3:2 12.34686810068688 4
3:3 20.015039993651477 1
3:3 9.755326111545852 1
3:2 37.13350918240819 4
3:1 7.743392008717567 4
4:1 13.995229604547102 4
4:2 4.890631557259271 4
4:2 5.225689690228067 2
4:2 4.464233299775112 4
4:2 4.597589533634211 4
4:2 21.89356353645188 4
3:2 37.56631359594904 4
4:2 2.5766353894436547 4
3:2 26.72512471495294 4
3:1 4.975724225822905 4
2:1 49.04684353235524 3
2:1 36.769210784421986 3
3:1 5.151794785446731 4
4:1 15.611274108269043 4
4:1 14.070474957022444 4
4:2 5.0998858241892435 4
4:1 16.29879247504531 4
3:1 15.267482659030374 1
3:1 3.621163573217114 4
3:1 6.034215196257225 2
4:1 11.532056099749786 4
3:1 3.3346491289933753 4
2:1 25.63015884855526 3
3:1 6.25212624868591 4
3:2 37.77760621910202 4
3:1 41.30164919678977 4
2:1 21.578902075265212 3
3:1 3.8425935975423573 4
4:1 9.689552353459497 4
4:1 9.215889989380337 4
3:1 5.151281921113654 2
4:1 11.269304124695593 4
4:1 14.657268859166638 3
3:1 4.0920086443350945 4
2:1 22.214705990335183 3
2:1 45.87342052317288 3
2:1 33.94421331451242 3
2:1 40.15460629446078 3
2:1 46.46152603461271 3
3:1 4.318555713399337 4
3:1 5.268493334177416 4
2:1 29.25922198439889 3
2:1 34.55217776956728 3
2:1 26.23908543360715 3
2:1 26.974530789149625 3
3:1 7.541071562747247 4
4:1 14.99150515822617 4
4:2 4.846959248589689 4
4:2 18.0048991329707 4
4:2 19.820875925171013 4
4:2 4.727147176751784 4
4:2 5.2273207339593855 4
4:2 4.323980306926931 4
4:2 6.792583767461618 4
3:2 36.335784153581876 4
3:1 3.1218842431881217 4
3:2 38.89226482464735 1
3:2 27.79808783619964 3
3:3 13.925971680142393 1
3:3 21.73042408592073 1
3:3 14.793549086196581 1
3:4 5.199678825959622 1
4:4 15.778404486525343 3
4:4 16.23049118416351 1
3:4 6.013951328277228 1
2:4 18.78511168844265 3
2:3 5.091692673085714 1
2:3 15.027840935153302 3
3:3 26.116571068213666 1
3:2 44.48959579319258 4
3:1 5.271940756608042 4
2:1 27.912032199359146 3
2:1 38.319750939441974 3
3:1 5.515840210702423 3
4:1 17.130428455300898 4
4:1 13.055032165505672 2
4:2 5.034278826514506 4
4:1 12.08747308228029 4
3:1 5.1491676199819745 4
4:1 7.407822618879607 4
4:1 18.423501562200464 3
4:1 12.313659463063914 1
4:1 11.830557534731605 4
4:2 20.589625259769132 4
4:2 3.926176521540975 4
4:2 3.305775105490764 4
3:2 46.04352590899239 4
3:1 3.9728926800617077 4
3:1 12.512208138940228 4
3:1 4.493458790008524 4
4:1 14.716200602961731 4
3:1 26.590107838710566 4
3:2 35.74841054083978 4
3:3 22.12868069613466 1
2:3 10.522319220409896 2
3:3 23.921621662702872 1
3:4 12.606495954006956 1
4:4 15.647096926146768 1
4:4 17.143429491731684 1
4:4 18.869743172032827 1
4:4 13.65774659347524 1
4:4 22.132521062202752 4
4:4 14.677202329093376 1
3:4 5.233470817527109 1
2:4 19.14103564560931 2
2:3 14.13738897964973 2
1:3 30.183221985866115 2
2:3 15.711969206578168 2
3:3 14.104639797319942 1
3:3 20.291044075048962 1
3:4 17.81769981811222 1
3:3 30.068207299817963 1
3:3 18.907768909021843 1
3:3 24.192443077989743 4
2:3 27.004054665899506 2
1:3 39.56635714673747 4
1:3 27.452627150751066 2
1:3 43.22642898807675 2
1:3 27.470363140090527 2
1:3 34.87277354090062 2
2:3 17.30398147918641 2
2:4 21.661616368968662 4
3:4 4.669904365810632 1
3:4 4.951853756181154 1
3:4 4.592873501637237 1
3:4 50.38227527728728 1
3:4 4.927145798331328 1
3:3 14.631593988606884 1
3:4 5.892063212555019 1
2:4 20.0735595989073 2
3:4 5.508058511891778 1
2:4 24.966372868374673 2
2:3 14.546239110757499 2
.
2:3 6.352251224404551 2
2:3 13.463842942218903 2
3:3 17.092030304684293 1
3:2 17.162101843643818 4
3:2 27.025792780962828 4
3:3 21.865730793265953 1
3:3 18.29136584026333 1
3:2 31.73673907599926 2
4:2 7.142565569634608 4
3:2 38.458152597480584 4
3:1 3.7641857403985046 2
4:1 16.284169486246075 3
4:2 3.7170896788403756 4
4:1 13.401514010762265 4
3:1 5.141604599792323 4
2:1 38.622570671609566 3
2:1 3.5690710582509135 3
2:1 33.65354501111368 2
2:1 39.157416863286 2
2:1 41.83811400709388 3
2:1 33.130228194752085 2
2:1 31.57389554748468 3
2:1 33.26399830990824 3
2:1 40.52527685830634 3
2:1 39.92679363686723 3
2:1 32.14631113662695 3
2:1 30.344337402175523 3
2:1 45.34042991480054 3
2:1 29.78118029634685 3
2:1 31.342090966527948 3
3:1 4.828810388529561 4
3:1 6.049928614528293 4
2:1 29.588236820227074 3
3:1 4.507113153686991 4
2:1 40.26315964509356 3
2:1 25.11754685342624 2
2:1 38.97359013708596 3
2:1 23.83250205825481 3
2:1 37.51198770669497 3
2:1 28.49936942218503 3
2:1 42.97728949720463 3
2:1 49.681128820201806 3
2:1 17.08393523547268 3
2:1 28.5811241037215 3
2:1 31.64018671828013 3
2:1 34.183388277991476 3
3:1 6.117918849420023 4
4:1 15.881912610748191 4
4:1 14.087303240957766 4
4:1 12.642247264486919 4
4:1 13.3823149823514 2
4:2 6.084532699637596 4
3:2 53.26079221157933 4
3:1 6.497817258969013 4
3:2 30.276840961218323 4
3:3 24.454687343551598 1
2:3 12.246106326654116 2
3:3 15.11132787696556 1
3:2 10.4854102226669 4
3:1 5.130199695648305 4
3:2 43.3257962573633 4
4:2 4.085774595022967 4
4:1 14.263509945608057 4
4:2 5.17973632967576 4
4:1 13.850522688545185 4
4:2 4.052966648281343 4
3:2 24.49594881436393 4
4:2 4.007905694350788 4
4:2 3.5438323048869282 4
4:2 4.269326906005577 4
3:2 38.98993236593502 4
3:2 5.508242464642243 4
3:1 4.622919770018664 4
2:1 35.92742598785518 3
2:1 33.38393001705606 3
2:1 27.529999067350843 3
2:1 13.612996769778114 3
3:1 6.037258361541741 2
3:1 4.25943523079436 4
4:1 11.189060528173554 2
3:1 5.360748707091434 4
3:2 46.89158118261176 4
4:2 5.716421988177705 4
4:2 3.608463633030766 4
3:2 33.74215685921428 4
3:2 32.10215337038568 4
3:3 18.015448743746298 1
3:3 14.427802192397497 1
2:3 15.316066895379958 2
1:3 29.921740684134782 2
1:3 42.9591617883726 2
1:3 43.07231931869903 2
1:3 41.87918400596271 2
1:3 11.962074928833902 2
2:3 14.632245421758657 2
2:3 16.068403890493908 2
1:3 3.4675169987745145 4
1:3 42.042964515775786 2
1:3 44.82904675882669 2
1:3 41.461914065687125 2
2:3 19.190203031515722 1
1:3 38.60161106170148 2
1:3 33.13364979957215 2
2:3 18.830995448745696 3
3:3 13.368841016032539 2
2:3 11.41395150632252 2
1:3 36.67249243834588 2
2:3 15.561458787190743 2
2:4 26.54200127786813 2
2:4 21.003359309961805 2
3:4 4.212070891865634 1
2:4 18.13793323059137 1
2:4 15.667680135167629 2
3:4 4.068072623855447 1
3:4 5.922106232381811 1
4:4 17.246897291036188 1
3:4 4.289125070593593 1
4:4 18.61544954503049 1
4:4 4.316636918046706 1
4:4 15.167509039548268 1
4:4 22.24800744908328 1
3:4 4.888678685321344 1
2:4 22.89348060166366 2
3:4 6.161983099258386 1
4:4 14.449467002074243 1
4:4 15.574992221732376 1
4:4 4.535623775040969 3
3:4 5.261208756907446 1
3:3 22.89709367409345 1
2:3 11.768311023571146 2
3:3 24.399540153330236 1
3:3 18.25373607659114 1
3:2 32.756174519573854 4
4:2 4.06958495078249 4
4:2 20.82963858771782 4
4:2 7.144895521649193 4
4:2 6.210551669694425 4
3:2 19.909885311100194 4
4:2 5.232584816762607 4
3:2 31.63091049187903 4
3:1 3.277230607694532 4
3:2 30.536712919730867 4
3:3 26.324981466793155 1
3:3 20.379235905499318 1
3:3 19.714568454001288 1
3:2 54.079474749814565 3
3:2 35.774195931963746 4
3:2 35.79888622221687 4
3:2 37.54606875710722 4
3:3 29.094185406437447 2
3:4 5.425580311172556 1
3:4 4.001293999690176 1
3:3 20.989286450533065 1
3:2 5.544398148443995 4
4:2 4.905817469448846 4
4:1 14.652915322568116 4
4:1 14.691047052938739 2
4:1 37.43578567416042 4
4:1 16.032865017026566 4
4:1 10.030268041657365 4
4:1 14.485673373393288 4
3:1 3.291657178211001 4
2:1 37.416279338247385 3
2:1 19.583220024063777 3
3:1 4.3109771394871075 1
3:1 5.669516320943205 4
2:1 29.679391674909738 3
2:1 43.88582946171835 3
2:1 30.055756228403773 3
3:1 4.106621923892755 4
2:1 30.102417057784727 4
2:1 46.8331250947967 3
2:1 6.651331503759028 3
2:1 26.95498503421376 3
2:1 39.280703768329786 3
3:1 4.349125453030656 2
3:2 5.558530227332512 4
3:2 51.17694421303739 4
4:2 2.9317400173669683 4
4:2 3.9164862347715514 4
4:2 4.380720202878857 4
4:2 5.2344632187951765 4
4:2 4.135884862442047 4
4:1 14.160959265403237 4
4:2 3.82498051087594 4
4:2 6.169425698422682 4
3:2 49.470754930276875 4
3:3 17.776935279158096 2
3:2 30.876031579517115 3
4:2 2.565763063998263 4
4:2 5.228185253567359 4
3:2 35.38836469757867 4
3:3 16.34472169059459 1
3:2 42.534630116186854 4
4:2 3.9421466100719056 3
3:2 40.524572345751835 4
4:2 5.786003008659584 4
4:2 5.1234894982662516 3
4:2 4.8410201528184205 4
3:2 27.95388309737658 4
.
2:3 31.401932229083815 4
1:3 14.08501020437798 2
2:3 8.711044016717867 2
3:3 27.779748629724203 1
3:3 18.253177307567242 1
2:3 15.815315922671404 2
2:3 12.878293338752433 2
2:3 17.264961652417114 2
2:3 17.743205628672467 2
2:4 12.471463738292398 2
2:4 28.24458747954295 2
2:3 18.24502051558055 2
2:4 20.227199066091465 4
3:4 5.900141038937349 1
2:4 18.38062906449109 2
2:3 12.00450514900259 2
3:3 27.906670463429087 1
2:3 8.690473623123804 2
1:3 35.90566185213984 1
1:2 23.010481894473557 3
1:2 12.904412111452835 3
1:2 20.278889422098366 3
1:2 14.50711667895525 3
1:2 24.043266029828754 3
1:3 27.364478439864705 2
2:3 12.057131960897493 2
3:3 21.271419148471093 4
3:2 28.242632457634382 4
3:2 25.499959257962562 4
3:1 5.091049712169766 4
2:1 4.508087406795666 3
2:1 33.95825851769108 3
2:1 31.929215438106333 3
3:1 4.164677165052325 4
3:2 29.961780440540387 4
3:2 9.794579443723801 2
3:3 29.343100967244812 3
3:4 5.740093533623624 1
3:4 4.503995988173432 1
4:4 11.902245900640919 1
4:4 12.489208657444632 4
4:4 19.747313204630053 1
3:4 3.741427900098135 1
3:3 33.548649065737806 1
2:3 19.884495135238204 2
2:4 33.60862946584909 2
2:4 30.171086609918465 1
2:3 15.752626263662497 2
2:4 29.131112221585234 2
3:4 4.705869644872403 1
3:4 2.385135902883456 1
3:3 19.79186635909522 2
3:3 23.11027590884658 1
3:2 34.524919174871606 4
3:2 14.599763814920088 4
3:3 17.0857482568407 1
3:3 24.005141499284825 1
3:3 26.06430986939599 1
2:3 12.402495475267989 2
3:3 19.948998872552792 1
3:3 4.525478788153287 1
3:2 35.088401822678534 4
3:2 44.0227924380597 4
3:2 39.14002979100784 4
3:3 15.010086149076681 1
3:3 13.446467822355126 1
2:3 23.852355503609836 2
3:3 22.00768905201725 1
2:3 16.568347152964627 2
1:3 35.21720772310182 2
1:3 19.198336134264082 2
1:3 40.19084667640503 2
1:3 24.189525267675087 2
1:2 19.38572976423116 3
1:3 24.985349272210705 2
2:3 18.881095931930115 2
2:4 13.866597700761417 2
2:4 31.281446532484846 2
2:4 18.75845549093891 2
2:4 22.8624665174348 2
2:4 20.96467226927306 2
2:4 15.007838729677594 2
2:4 4.846691472568252 2
2:4 20.698875097538302 2
2:4 25.12034478599609 2
3:4 4.663541950877414 1
3:3 22.634763803595135 1
3:3 2.4746383027942933 1
3:3 23.53734158961205 1
2:3 16.712085047738608 2
2:3 13.169146308182395 3
2:4 18.584731528503998 2
3:4 7.148905678741237 1
3:3 18.03654026872329 1
3:3 18.870189226387776 3
3:2 37.799553223046594 4
3:2 37.53453712506424 4
3:2 26.110581280831113 4
3:3 16.510716814344114 1
3:3 17.995545371551785 1
2:3 17.102347638316957 2
2:4 32.788564163456584 2
3:4 6.022080205613509 4
3:4 4.3998318736670985 1
2:4 19.164027027809016 2
2:3 13.684825452884024 2
2:3 15.256545072069418 2
3:3 24.154502011058852 1
2:3 16.648816955656876 2
3:3 12.825512908679983 1
3:2 46.155404193881296 4
3:3 18.77367379708744 1
2:3 14.918745830953846 2
1:3 39.149622713585075 2
2:3 19.714752179367718 2
3:3 20.67835382265506 2
2:3 6.6907079327541314 2
2:4 13.211455789273849 2
2:4 27.995649042530797 2
2:4 17.10834549781161 2
2:4 29.0032874062735 2
3:4 6.1920059342566685 4
3:4 4.99831998479511 1
2:4 26.920048356152087 2
2:4 25.873944239458595 2
2:4 26.273842741474276 2
2:4 24.17541683018665 4
3:4 3.8530062592293914 1
3:4 6.213664962115441 1
3:3 30.036160064139683 1
3:3 27.70631603360537 1
3:3 26.20032418251938 1
2:3 14.96291906502982 2
1:3 47.28894866779842 3
1:3 29.646887840574983 2
1:2 20.005924767906855 3
1:3 15.859439956740612 2
1:3 37.87560425158266 1
1:3 33.58514446553023 2
1:2 16.487947848659093 3
1:2 24.296581369143926 3
1:2 19.42434672628382 3
1:2 20.47425341295244 3
1:2 18.327096904222152 3
1:3 31.274129073484183 2
1:3 24.294926764709018 2
1:3 44.50133611697031 2
1:3 45.732613066597196 1
1:3 46.343716342436814 2
1:3 43.59310094759317 4
2:3 14.077565353882765 2
3:3 12.872648869315057 1
3:4 4.782512082560948 1
2:4 27.78097810463533 4
2:3 18.04983122512754 2
1:3 23.0890002811109 2
1:3 30.007123316024234 2
2:3 19.06081221821145 2
2:4 17.097039008949146 4
2:3 13.28288217102842 2
1:3 45.94856225097902 2
1:3 30.578607551475063 2
1:2 15.60300242963319 3
1:2 25.890800106888847 3
1:2 17.9648783114564 4
1:2 23.309309114449434 3
1:2 31.338618222253295 3
1:3 37.48117142966283 2
1:3 44.51262191694795 2
1:3 37.73898251500532 4
1:3 33.24511199957068 2
2:3 14.874490551512688 2
2:4 9.376331720142922 2
2:4 13.925284127459282 2
2:3 9.343382822824072 2
1:3 36.005738347811864 2
1:3 31.546429348368218 2
1:2 12.078279804262955 3
1:2 15.43032393046279 3
1:3 41.021637058632 2
1:3 20.435482072652622 4
1:3 31.04774810156679 2
1:2 13.533589341094864 3
1:3 44.79848597683154 2
1:3 40.505642727029446 2
1:2 20.574276764403308 3
1:3 34.175948237093905 2
2:3 15.882745070356311 2
3:3 17.49632772599834 4
3:4 5.716798477949447 1
4:4 15.360121463553785 1
4:4 22.020502280583862 1
3:4 2.755525291174028 1
2:4 20.63393998881287 2
2:3 23.805573523590922 2
3:3 28.071804606245603 1
2:3 4.065121298089578 2
1:3 43.84834105251477 2
1:2 25.48765171701715 3
1:3 36.51472905338416 2
.
2:1 35.67262516327145 3
2:1 38.74364582004579 3
2:1 30.700027382571783 3
3:1 5.863138162311008 2
2:1 40.718517576766104 3
2:1 41.04126191254398 3
2:1 32.35495425612885 3
2:1 51.77161354237269 3
3:1 5.235507781299806 1
3:1 5.985273086782633 4
3:1 5.5621205087052354 4
2:1 28.263435805960086 3
2:1 37.58826339221778 3
2:1 36.78530607912955 2
2:1 23.952706830732545 3
3:1 4.388220768084017 4
2:1 27.74256518215834 3
2:1 28.499315068172592 3
2:1 51.93201512692022 3
3:1 5.166719882908914 4
3:2 12.957783848293552 4
3:2 36.438092512945516 4
4:2 4.743202772426816 4
4:2 4.323181903894497 4
4:1 18.957245085192042 4
4:2 4.703183551350061 1
4:1 10.714726540030268 3
3:1 4.789727990527713 4
4:1 16.738556515612586 4
3:1 4.5382203978392 4
2:1 37.524828154463606 3
3:1 6.263962036067542 4
3:2 36.246803253471064 2
4:2 4.994060608451663 4
4:2 6.472591106394605 4
3:2 36.672055580533154 4
3:1 4.367354256580931 4
3:2 15.76943109121936 4
4:2 3.433746661390666 4
3:2 32.88452889069389 4
3:1 5.634740542035915 4
3:2 34.47458278016565 4
4:2 3.288403275045585 4
3:2 36.24365985858577 4
4:2 5.252035215885318 4
4:2 4.267069280213029 4
3:2 28.78075907289226 4
3:3 4.926511456121894 2
3:3 26.566196225178167 1
3:3 14.761531643589123 1
3:3 28.335035686532976 2
3:3 15.808730722364043 1
3:4 3.9584840753549226 1
2:4 19.261256882522353 2
2:3 37.092089349462945 2
3:3 19.843181782952215 1
3:2 36.76438214321593 4
4:2 3.2242603413353956 3
4:1 17.895010922900394 4
3:1 4.886540891790969 4
4:1 18.479061384491438 4
4:1 11.351307113010531 4
4:1 41.81916374766119 4
3:1 6.338496581942472 4
3:1 4.194530751721731 4
4:1 19.268172386586514 4
4:1 16.22916714543007 4
3:1 3.308208668456049 4
4:1 15.499293782994165 4
4:1 15.115883115543609 4
4:1 16.72312249349725 4
4:1 10.869927857856615 4
3:1 5.580940370026103 4
3:1 4.755686368943539 1
2:1 37.385579944724626 3
2:1 35.80521858657361 3
2:1 42.03569747706219 3
2:1 31.21965893900492 3
2:1 29.268174802650222 1
3:1 5.513458821394679 1
3:1 3.2237487485100056 4
3:1 4.7351916855634375 3
2:1 35.08663981270836 3
2:1 40.1198829692742 3
3:1 4.2065081108203835 4
3:2 28.998038304099044 4
3:3 18.443365786726428 1
3:3 17.993780082404065 1
3:4 4.576514090673801 3
3:3 26.13821227042405 1
3:4 5.69886635120678 1
3:3 16.2883739138398 1
3:3 20.45051408474768 1
3:3 14.75308135846884 1
2:3 7.865870731877556 2
1:3 50.18097229489133 2
1:2 14.147571755583453 3
1:2 24.64642065420706 3
1:2 25.613425894384335 3
1:2 12.980277705665953 3
1:2 28.212045850775926 3
1:3 30.699003413533998 2
1:3 39.6478773951997 2
2:3 21.28747891300031 2
2:4 23.82202341346944 2
3:4 5.3123879504566585 1
2:4 39.337993472514206 2
3:4 6.876589344997081 1
4:4 13.007675162123011 2
4:4 13.851896596929917 2
3:4 4.908784835345464 1
3:3 19.24752761641795 1
3:4 4.910333189141966 1
4:4 15.74091434608535 3
4:4 17.61028700783954 1
4:4 9.386236769799627 1
4:4 21.588246974908937 1
3:4 3.941288655759972 1
2:4 14.593200807544486 2
2:4 23.038610596473823 2
3:4 33.604284330806514 1
3:4 4.417178024121875 1
2:4 16.0875907233486 2
2:3 18.29878400034697 2
2:4 19.574373078620432 2
2:3 15.184107526829134 2
1:3 37.73984464576051 2
1:3 34.816609329002304 1
2:3 15.509937335316929 2
2:3 14.464769975336074 2
2:4 19.812503237558346 2
2:4 16.58264725360451 2
2:4 15.699760498222656 2
3:4 5.167553903100022 1
3:3 20.069929458902102 1
3:3 25.594624698599198 1
2:3 14.751803021031497 2
3:3 28.362223203910066 1
2:3 16.101161018783127 2
1:3 30.686717143178225 2
1:3 31.6875004719318 2
1:3 29.866463613692126 2
1:3 43.67507623452016 2
1:2 21.907568932376265 3
1:2 16.348610712483726 3
1:2 13.897038260611149 3
1:2 20.453970439821198 3
1:2 19.200334938649327 3
1:2 15.142422984447183 3
1:2 16.763743861341364 3
1:3 38.038570807662744 2
1:2 29.581702365750544 3
1:2 24.826878763261895 3
1:2 25.015387516287532 3
1:3 50.98931417244367 2
1:2 24.532548933195915 3
1:2 26.747504714734273 3
1:3 34.15761823656016 2
1:3 34.08661134367733 2
1:3 34.75331031447505 2
2:3 13.603011373594253 2
2:3 10.683404571014153 2
3:3 13.91020622354055 1
3:4 5.415523620672779 1
4:4 20.512113487861487 1
4:4 15.690270761709924 1
4:4 17.21068081782731 1
4:4 6.572928099684614 1
4:4 20.000465504343424 1
4:4 13.088191708023528 1
4:4 18.119353666735343 1
4:4 19.119453083214694 4
4:4 12.27165966580196 1
4:4 18.34663501048652 1
4:4 13.074012605124194 1
4:4 26.962658919827078 1
4:4 13.865019600877265 1
3:4 13.07336585913281 1
3:4 4.825572918130493 1
3:4 5.358827434608779 1
3:4 5.466503434548967 1
2:4 13.651636370845377 4
2:4 43.136106900375594 2
2:4 27.680934059023926 2
2:4 18.2865555815443 2
3:4 4.321344640250591 1
2:4 14.148121307320892 2
2:4 19.130049154010752 2
2:4 14.129518055096394 2
3:4 5.144233802538788 1
3:3 12.237314541262212 1
3:3 23.8351556222889 1
3:3 17.67588312963387 1
2:3 10.451559475391154 2
2:3 14.316578672325555 2
1:3 30.130817706622253 3
1:2 19.805917761645293 3
1:2 29.7292196266073 3
1:2 21.152149546793762 3
1:2 20.882754482415898 3
.
4:1 12.324114643835612 4
4:1 16.87433833943759 4
3:1 4.865073599338225 4
2:1 24.207456089284925 3
